awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
18K13501,神戸大学,高橋 英幸,精密磁気トルク測定による高温超伝導揺らぎの研究,超伝導転移温度よりも高温から現れる、超伝導揺らぎの性質について研究した。超伝導揺らぎに伴い現れる微弱な磁化変化を観測するために、光干渉変位検出を応用した高感度磁気トルク測定装置を開発した。この装置により鉄系超伝導体FeSeの超伝導揺らぎ由来の磁化を正確に評価した。先行研究で期待されているようなBCS-BECクロスオーバーに起因する巨大な超伝導揺らぎは観測されなかった。一方で、銅酸化物高温超伝導体の超伝導揺らぎと類似した振る舞いが観測された点は興味深い。これは超伝導揺らぎが発現機構に依らず普遍的な性質を持つことを示唆している。,若手研究,小区分13030:磁性、超伝導および強相関系関連,超伝導,超伝導揺らぎ,磁気トルク測定,鉄系超伝導体,磁気トルク,高温超伝導,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K13500,大阪大学,中島 正道,鉄系超伝導体における新奇電子秩序相と超伝導の相関,鉄系超伝導体の中でも特徴的な電子相図を示すBa1-xKxFe2As2に対して、弾性抵抗率測定と単結晶X線回折実験を行った。弾性抵抗率は、試料に印加した歪みに対する電気抵抗率の応答である。この測定により、電子系の回転対称性の破れ、すなわち電子ネマティック状態を議論する際に重要な物理量であるネマティック感受率が得られる。ネマティック感受率の温度依存性を調べ、電子ネマティック状態が超伝導発現に強く関与していることが分かった。単結晶X線回折からは、何らかの電子秩序形成に起因すると考えられる格子の変調を発見した。この電子秩序と超伝導の関係は、今後明らかにしていく必要がある。,若手研究,小区分13030:磁性、超伝導および強相関系関連,鉄系超伝導体,単結晶育成,電子ネマティック状態,弾性抵抗率,ネマティック状態,電子相図,電子輸送現象,赤外分光,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K13499,東京工業大学,飯村 壮史,鉄系最高温超伝導体中の反強磁性スピン揺らぎの観測,"本研究では中性子非弾性散乱測定を用いて高い超伝導転移温度を有する電子ドープ型1111型鉄系超伝導体REFeAsO1－xDx(RE = 希土類元素)のスピン揺らぎを観測し、鉄系高温超伝導の起源を明らかにすることを目的とした。まず低温で反強磁性を示すLaFeAsO1－xDx（x = 0,0.5）中のスピン散乱を観測することで電子ドーピングによってスピン揺らぎが増強されること，またFeのab面内の異方性が小さくなることに起因してスピンギャップが消失することが明らかにした．また，希土類位置を小さくすると，1111構造が徐々に不安定になり電子ドープで構造を安定化できることも新たに明らかになった．",若手研究,小区分13030:磁性、超伝導および強相関系関連,鉄系超伝導体,磁気散乱,中性子,ヒドリドイオン,高圧合成,中性子非弾性散乱,イオン伝導,鉄系超伝導,水素化物イオン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K13498,東京大学,鈴木 剛,軟X線レーザー角度分解光電子分光法・テラヘルツ分光法による光誘起超伝導の研究,本研究では、光励起後に現れる新奇な相を調べるために、高温超伝導体をはじめとする量子物質を対象として、高次高調波光電子分光法及びテラヘルツ時間領域分光法を用いて研究してきた。,若手研究,小区分13030:磁性、超伝導および強相関系関連,光誘起相転移,超伝導,量子物質,超高速現象,非平衡状態,鉄系超伝導体,光物性,光誘起超伝導,軟X線レーザー角度分解光電子分光法,テラヘルツ分光法,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K13497,東京大学,金澤 直也,スピン構造のトポロジカル相転移における臨界ゆらぎとその高効率熱電変換への応用,物質中に多数存在する電子のスピンは微小な磁石として振舞います。これらのスピンは多彩な集団構造を示しますが、スキルミオンといったトポロジーという数学で特徴付けられるスピン配列構造が実現されると、電子のもつ電荷の自由度との結合により、古典電磁気学では実現できないような巨大な電磁気応答が現れます。本研究ではキラル磁性体を開拓し、ヘッジホッグ格子と呼ばれる新しいトポロジカルスピン構造を実現しました。特に、磁場や圧力といった外部刺激によってこのスピン構造を別の構造に変形できること(トポロジカル相転移)を発見し、それに伴うスピンの強いゆらぎに由来して巨大な電気伝導特性が現れることを明らかにしました。,若手研究,小区分13030:磁性、超伝導および強相関系関連,スキルミオン,ヘッジホッグ,トポロジカル相転移,小角中性子散乱,キラル磁性体,熱電効果,臨界ゆらぎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K13496,東京大学,中村 祥子,電流注入法による超伝導ヒッグスモードの観測方法の確立とその応用,本研究では、直流の超伝導電流を流しながら超伝導エネルギーギャップの周辺の光学伝導度を測定するという、超伝導ヒッグスモードの新しい観測方法を確立した。,若手研究,小区分13030:磁性、超伝導および強相関系関連,超伝導,ヒッグスモード,電流注入,テラヘルツ,光学伝導度,秩序変数,超伝導体,集団励起,低温,物性物理学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K13495,東京大学,池田 達彦,CDW-Mott系における非平衡状態ランドスケープの理論研究,層状物質の遷移金属ダイカルコゲナイドTaS2およびTaSe2の電荷密度波状態およびその派生問題の理論研究を行った。微視的理論については、これらの物質をよく表すモデルを構築し、レーザー印加による電荷密度波の融解と格子変形の様子を明らかにした。現象論については、従来の自由エネルギーの詳細な解析によって、これまで知られていなかった極小点を発見し、これが実験で見られる準安定状態と似た構造を持つことを示した。さらにこれを時間依存に拡張し、電荷密度波状態の相転移ダイナミクスの時空間構造を調べる理論を構築した。派生問題として、電荷密度波と高次高調波発生の関係や、時間結晶の新しい生成メカニズムを明らかにした。,若手研究,小区分13030:磁性、超伝導および強相関系関連,電荷密度波,自由エネルギー,光誘起相転移,光物性,遷移金属ダイカルコゲナイド,非平衡現象,時間結晶,準安定状態,非平衡物理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K13494,東北大学,新居 陽一,フォノン角運動量とフォノンの異常伝搬に関する研究,近年提唱されたフォノン角運動量という概念は、フォノンに対する擬スピンとしての役割を果たす。この概念を積極的に取り込めば電子系との類推から様々な新奇フォノン物性が予想される。本研究では、この概念を鍵として空間反転対称性の破れたキラル磁性体におけるフォノン版ラシュバ状態の観測、時間反転対称性の破れたTb酸化物におけるフォノンのホール効果、更には時空間の対称性が同時に破れたマルチフェロイク物質における熱流非相反性を実現した。,若手研究,小区分13030:磁性、超伝導および強相関系関連,フォノン角運動量,対称性の破れ,非相反性,表面弾性波,空間反転対称性の破れ,超音波,マイクロ波,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K13493,東京大学,池田 暁彦,コバルト酸化物におけるスピン三重項励起子凝縮現象の解明,本研究課題では、これまでの研究によって明らかになっていたコバルト酸化物LaCoO3における超強磁場誘起新規相の起源を探ることを目的として研究を行った。超強磁場中 に2つの異なる相があることまでは明らかになっていた。これらの磁場誘起相の起源として、スピン状態の空間的な結晶化による「スピン状態結晶状態」やスピン状態のボーズ凝縮に対応する「励起子凝縮状態」が候補としてあげられていた。,若手研究,小区分13030:磁性、超伝導および強相関系関連,コバルト酸化物,励起子凝縮,強相関,強磁場,磁歪,ファイバーブラッググレーティング,電磁濃縮法,三重項励起子凝縮,スピンクロスオーバー,超強磁場,スピン状態自由度,ボーズアインシュタイン凝縮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K13492,東京大学,水上 雄太,軌道選択モット転移近傍の鉄系超伝導体におけるネマティック状態の研究,"過剰ホールドープ鉄系超伝導体RbFe2As2, CsFe2As2に対するネマティック感受率測定において、Fe-As方向に対応するネマティック感受率が大きく増大する結果が得られた。Ba置換系(Ba,Rb)Fe2As2の中間組成域ではFe-As方向とFe-Fe方向に対応するネマティック揺らぎが同時に発達するXYネマティック状態を示唆する結果が得られた。更に、RbFe2As2において長時間緩和法を用いた磁場角度回転比熱測定を行った。その結果、電子状態が格子の４回回転対称を破り２回回転対称になっていることを熱力学的に示す結果を得た。",若手研究,小区分13030:磁性、超伝導および強相関系関連,軌道選択モット転移,量子相転移,XYネマティック,電子ネマティック状態,長時間緩和法,精密比熱測定,ネマティック感受率,弾性抵抗,鉄系超伝導体,電荷密度波,鉄系超伝導,ネマティック状態,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
